id,brand,categories,reviews.text
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",Please bring back the old formula! This one weighs my hair down and the scent is no where near as good as the original. Unfortunately I will not be purchasing again.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I've been a loyal Clear Total care user (both shampoo and conditioner) for more than 5 years. I loved it! It never disappointed me. The scent was amazing and left my hair squeaky clean without stripping the moisture. I have dry scalp, dandruff was an issue for me and this duo helped sooooo much! As a result my hair was always silky smooth. BUT now with the new formula. I am so disappointed with the performance. It's just isn't good. Leaves hair smelling greasy, and hair is not as clean. I would have to basically wash my hair everyday with this new formula."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I have been using the old formula and it worked great and smelled even better. Now this new stuff doesn't leave my hair looking or feeling as great and it doesn't smell like anything. I would love to have the old formula back. I have gone to other sites looking for the old stuff and I have managed to get the old conditioner but I get the new shampoo and I am very disappointed.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I loved the old shampoo formula. Ever since they changed it to this new formula it has made my hair oily and I don't like the smell. I wish they would change it back. I don't even see it being sold anywhere around me, probably because it is horrible. I have been on the search for a better shampoo and conditioner and have yet to find one. :("
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","The old formula/scent was my holy grail. The new formula has a very plastic toy-like scent, which really deters me from repurchasing this product after being loyal to this brand for my shampoo and conditioner for a long time. Unfortunately, I'll have to start looking elsewhere now."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",This formula made my hair flat the next day it felt like it needed a good washing. I love the old formula scent. The coconut oil in the new is overpowering. Please bring back the old formula.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I used to be obsessed the the original formula. I had never found a shampoo before that made my hair look and smell so great. When I tried the original formula shampoo I was immediately hooked. I got compliments on my hair almost daily. I recommended this product to everone. The scent was absolutely amazing. So with such a wonderful product why change it The new formula leaves my hair greasy and the scent is NOTHING like the original. Im sad to say I'm on the hunt for another shampoo because I wont be buying clear anymore. PLEASE BRING THE OLD FORMULA BACK!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","My first problem is I can not find your product anywhere, my second problem is the stuff I can find is this new 24/7 garbage, and I'm sorry for my language but I do mean it. The fragrance is atrocious and nauseating I have very sensitive allergies and can not tolerate the new formula. Your original formula was the only thing that helped my hair. You see I also have Hashimotos, a thyroid condition where hair loss is one of the many side affects of the disease. Since I have stopped using your ORIGINAL formula I have noticed a significant difference in the amount of hair that falls out and it's starting to worry me. I know many woman that have bald spots from this disease, and don't want to end up wearing wigs. I am sitting here crying, I beg you PLEASE bring back the original Clear Scalp and Hair Conditioner, Strong Lengths Shampoo, Strong lengths formula, please, please, please..."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I LOVED the old Clear Shampoo, the scent was amazing and the quality of the shampooconditioner was far better than it is now. Please bring back the old formula!!!!"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I loved this shampoo/conditioner when it first came out. It made my hair soft and silky and I could go 2 days without washing (I have super oily hair). Now my hair is greasy and tends to flake. BRING BACK THE OLD FORMULA! This one even smells different!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I don't like any of the new formulas they are not as good as they used to be. I miss everything about the old formulas. Specially strong lengths. So sad everything was change. I hope they bring them back soon!!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I had been using the Clear Strong Lengths formula for about 4 years and it was the only shampoo and conditioner I have ever stuck to...It somehow worked a miracle for my hair! Then all of a sudden I couldn't find it anywhere and I would go to different stores and finally I found it with a new label and thought oh they just changed the packaging.. After the first use I was very disappointed. The old formula smelled and worked so much better! I really hope you consider making the old formula available again.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","After reading the other reviews, I can now see that Clear has changed its formula, and I now know this is the reason for my scalp trouble. The original formula and scent were AMAZING! I have very dry and damaged hair from repeated coloring and bleaching sessions. But you could never tell because of how beautifully the old formula worked! For years, I had soft, smooth hair, the scent was pleasant, and this shampoo blew away all the others, even the expensive salon brands I've used in the past. The shampoo alone worked well enough to keep my hair at its best, even without conditioner! After using the new formula, I've got excessively oily hair, and painful sebum plugs deep in my scalp. This is horrible. I'm still trying out many different shampoos to see if I can soothe my scalp and control the oiliness. Clear, you had a great thing going... Why mess with a perfect product"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","If any of you are experiencing the same disappointment as me, PLEASE take just one minute of you time to call clear care consumer services at 1800-372-6389 and let them know how they messed up . I have been using clear total care shampoo and conditioner for years and loved it, and now since they changed the ingredients it has totally changed the condition of my hair. It's now dry at the ends, doesn't nourish my scalp and leaves my hair weighed down looking oily!! Please. Ring back the original formula!! I have tried all the new clear lines and none even come close to how your guys product use to work. If anyone else is experiencing the same issue please call in to report it. Hopefully we can have the Original line brought back.. ughhhh now I need to find a new shampoo and conditioner until then ."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I used the original total care shampoo for a few years and I loved it. I got compliments on the look, feel, and scent of my hair daily, by far the best shampoo I and my family have ever used. Sadly that formula is replaced by a new and terrible formula. My hair now is greasy, not shiny, not soft, full of dandruff, heavy, and my hair now does not have that incredible smell that it used to have. I love my hair, but now I do not know what to do to help it because the old shampoo was perfect and now my hair is left to die with this new one. I have not seen anyone who likes this new shampoo. So please bring back the old formula, the non-24/7 total care. I used to recommend your shampoo all the time and I do not understand why you got rid of a beautiful gift to the world. I want to stay loyal to Clear, but you are making it very hard to do so by taking away all of your good products. And I do not know how much longer my hair and scalp can take this new formula because my hair now feels like it's dying."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","Used to religiously buy and used this product with the old forma. The way it made my hair feel and look was amazing. The scents were sooo pleasant. The new formula makes my hair gross, greasy and not fresh looking. And the new scents are absolutely awful. Please bring back the old formula and scents. Until then I have completely switched brands."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","You lost me until you bring back the old scent. The new one I absolutely can't stomach. Is there any left over old scent, if yes then I will buy it all, all of it. Please email me."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I loved the old formula and scent, I would stock up on it for months! Now the new formula has a scent I don't like and it doesn't make my hair as silky soft and smooth as it used to! Please switch back to the older formula and scent!!!"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I wanted to try the new formula before I took the word of the other reviews. The other reviews are CORRECT! The new formula is nothing like the old---my hair felt dry after I rinsed out the shampoo--I have a little of the original formula left so I washed my hair right away to see if there was a difference--AND THERE IS! Before I started using the original formula my hair was thin, stringy, dry and falling out. I have been using the original formula for a few years now and my hair is thicker, shiny, healthy and full! Please bring back the original formula!!!!!!!!!!! I don't want my hair to get thin, dry and stringy again!"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","OLD FORMULA SHAMPOO WAS MY FAVORITE. THIS ONE DOES NOT DO THE OLD ONE JUSTICE. NOT ONLY DID THE OLD ONE SMELL GREAT, BUT IT WAS JUST AMAZING LEFT MY HAIR LOOKING FLAWLESS. THIS NEW FORMULA DOESN'T DO THE JOB QUITE AS WELL."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I used to have horrible dandruff. I purchased this product on a whim, and it did wonders for my scalp and hair! So awesome, I told everyone I knew. Now, I'm in the market for a new shampoo. My hair looks disturbingly greasy, hours after I shower, and my dandruff is back. I'm so disappointed, but still thankful for the few years that the old formula did the trick."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","This shampoo and conditioner combo was my holy grail! Since they've changed the formula I have not been able to find anything that comes close. So sad...I have no idea why it changed, but please, please bring it back. Thank you!"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",What happened I used to love Clear Shampoo because of how amazing it smelled and how light it made my hair. Now it smells so bad. Coconut doesn't even do anything. The formula is way too thick and made my hair feel really gross. PLEASE BRING BACK THE OLD FORMULA!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I absolutely loved your original formula Stronger Lengths shampoo and conditioner. My whole family used it, and we all loved the smell and feel of our hair. My hair smelled great ALL DAY! Since you stopped selling it, I tried to switch to 24/7 Total Care, and I'm so disappointed. The smell is not as good or as long-lasting, and it doesn't seem to work as well. Please bring back your original formulas - I miss my Stronger Lengths!!!!"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I swore by this shampoo and conditioner - it made my hair smooth - I could run a comb through it after washing without any struggle it was silky and wonderful - I would get compliments daily on how great my hair smelled. New formula is AWFUL! I have been on the hunt for something new because I can't continue to use this new formula - makes my hair greasy and heavy. Please let me know if you bring back the old stuff and i'll return!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",Please bring back the old formula. I really dislike the new formula. Plus it makes my hair greasy!! i am not a fan of the new scent ! A lot of my friends have stopped using this brand because of the formula change!!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I used to love clear. I have very oily hair and it used to help controlling it. When I went to my local big box and saw that they changed bottle and read that it was a new scent I thought I should buy a smaller bottle to see if I like the scent first. GOOD THING I DID! The smell is totally different, it doesn't control my oil anymore and it doesn't give me the body like it used to. I told everyone about clear when I first used it and liked it. Now, I am not so confident about recommending it. Please bring back the old formula and scent! I really don't like this new one."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I use to LOVE Clear... until it changed it's formula. Sadly, the scent is horrible is nothing like the original. I don't know why Clear is not taking the feedback from its consumers - over 50 comments from people who have taken the time to write to you about a product they once loved. I know the average rating was above 4.8 stars... now it is at 2.9. Clear- PLEASE LISTEN TO YOUR CUSTOMERS! We hate this product and want the original back. Until then... Guess I will use something else. :("
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I never EVER write reviews for products but I feel so strongly about this change. For most of my life, I have been on the search for a shampoo that would not make my hair too greasy or too dry. The previous Total Care shampoo and conditioner was the treasure to my lifelong quest. I was so disappointed when I purchased the new scent and formula. It has no resemblance to the previous edition. As several of the other customers have requested, PLEASE bring back the old scent and formula. PLEASE."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I have been using Clear products for over 3 years. All my friends and family know that I swear by this shampoo/conditioner, and they have all gotten several recommendations from me to use these products. But after using the new formula and the new scent , I am going to sadly discontinue purchasing your products. I absolutely hate the new scent. It does not smell clean or fresh and the scent doesn't last. For the first time in over 3 years, my hair smells like hair! It also doesn't do anything for my hair, as far as helping with frizz or shine. I am so disappointed. Why would you change a good thing I mean, you guys were given a Allure Best of Beauty Award Winner, for pete's sake!"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",One of the main reasons I have loved Clear shampoo is the wonderful scent it had. The new scent is terrible and I don't feel like I get the same results as I used to. Please bring back the old formula!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",Do not care for new formula of shampoo and conditioner for 24/7 Total Care. Would really like the old formula back!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","My holy grail shampoo and conditioner was Clear with the original scent and formula. It smelled AMAZING and lasted very long on my hair. I always received compliments about how my hair smelled so great. It left my hair very soft and shiny as well. So it used to be my dream shampoo and haven't used anything else. However, when I saw in stores that they changed the formula and scent, I was upset but still wanted to give it a try. I'm very disappointed and saddened that my favorite shampoo is gone and that this new formula is a complete disappointment. Why was there a need to changed the formula when it was perfect Now my hair doesnt smell as good (has a coconut like scent, which I am not a fan of) and it leaves my hair looking dull. Please bring back the old formula!!!!!!!!!!!!!! Now I'm on the search for a new shampoo and conditioner. So sad."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I used to use ONLY this shampoo and conditioner, but since they changed it, I've switched. Not only is the smell COMPLETELY different. It also leaves my hair EXTREMELY greasy. The cocunt smell is TERRIBLE. Please bring the old Clear back! I've been waiting months now. Fire whoever came up with the idea to change the smell! I won't use Clear again until I see they changed it. It's like a science experiment gone wrong."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I would like to share how unbelievably disappointed I am with the new formula. There was nothing wrong with the original formula, in fact, it was perfect. I recently went to the store for a refill and saw only the new formula on the shelf, so I decided to give it a try. It's terrible. It makes hair greasy and does not smell good anymore. What a complete shock and disappointment! Will be looking for a new shampoo product unfortunately."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I used to love Clear total care shampoo and conditioner. I always got complimented on how nice my hair smelled and looked. People always asked me what I used In my hair. I recently bought the new formula/ scent and since using it I've noticed my hair isn't as soft as it used to be. The scent is terrible. The new formula makes my hair greasy. I want the old formula and scent back!!!! I'm now going to have to search for a new shampoo and conditioner. : ( I'm so disappointed
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",This shampoo brought my dandruff back :(. I loved how the old total care shampoo smelled. Will try another brand now.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I used to absolutely love this shampoo conditioner! My favorite part was the smell! It was phenomenal! I would get compliments on my hair everyday saying my hair smelt delicious! When I purchased this new formula I was so Dissappointed. The scent was completely different, and as a woman with oily hair, this product weighed my hair down. I will not be repurchasing this product again. Now on the search for a new, great-smelling shampoo."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I must have found his gem right before they changed the formula like everyone in the 1-star section has mentioned. When I first discovered Clear, I felt like I had finally found my dream shampoo. There was no weight after I washed my hair. It was extremely healthy feeling and looking, and it smelled AMAZING. That is a thing of the past. Around March of this year, y'all must've launched your new formula, because my hair has been awful ever since. It feels greasy even after I style it, an hour or two after it has been washed. I had to buy clarifying shampoo to use to remove the buildup that your product has left on my hair. I would love to be a customer, but this new formula is bad, and I'm not the only one saying it. Please listen to your customers and bring back the old formula so we can all go back to having wonderful looking, and smelling, hair!"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",The new formula is not working. I bought one bottle and will not buy another. The new and improved has done nothing for my hair. It has caused dry scalp and skin irritation. Please bring back the original formula.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I really miss your old scent been buying it for ever because of it I always got compliments. Got people to change to this shampoo and conditioner. Always had that scent all day long really miss the scent
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","Not a fan of the new formula, and particularly despise the new scent. This was the only shampoo conditioner I purchased for the past 4 years, and would have continued to do so if they hadn't changed it. I never write reviews but felt compelled to in hopes they would bring back the original. Until that happens, I'm forced to shop for a different brand because formula aside, I honestly can't stand the scent of the new shampoo conditioner."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I've been a clear lover for a while now, it was the only shampoo I bought because it didn't give me dandruff and the biggest reason I bought was because it smelt AMAZING! Everything was perfect (p.s I used only strong lengths shampoo and conditioner) until no store sells them anymore and they only sell the newer 24/7 bottles and I just can't stand the new smell..They've lost me as a customer because of this. :/"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",the new version is terrible and ruined my hair. the old one was my saviour.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I used the 24/7 for three days and my entire scalp and neck started breaking out in big painful zits. I am not typically a person that gets acne. For me one zit on my face is a breakout.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","As a long time user of this shampoo I was extremely disappointed to find the new formula is unusable for me. The old formula had a fantastic scent that was light and clean. Certain flowery scents give me migraines, so scent is a big factor for me in hair products. The new version is heavily scented and intolerable for me. The old formula left my hair clean, shiny, and manageable. Two days of the new formula left my hair heavy and greasy. Please bring back the old formula, otherwise you've lost a customer. :-("
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I've been using this shampoo and conditioner religiously since it came out. 1 reason because of the unique scent. Everyone always comment how good my hair smelled. It became MY scent and now it's gone and I'm incredibly sad. Looking at different brands now :(
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I do not like the new formula...I loved the old Clear Total care formula and scent. Please go back to this or at least have it as an option for purchase!
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","Use to love this line. However, since the new formula since September, my head has itched non stop."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","This use to be my favorite shampoo and conditioner, It made my hair look and feel like I just walked out of the salon. I would get compliments on how great my hair smelled several times a day. People would often ask me what I was wearing that smelled so good and I would always reply with a smile It's my hair. Then I purchased this new formula and scent and instantly noticed the difference. My hair was weighted down and looked greasy and there was no beautiful scent. I've switched shampoos since and can't seem to find one that makes my hair look as good or smell as good as this shampoo once did. PLEASE BRING BACK THE OLD SCENT AND FORMULA. PLEASE!!!!"
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","Used the old formula for several years, people would compliment the way my hair smelled and looked all the time! The new formula leaves my hair weighed down and is just not the same. I'm sad that I now have to try to find a new shampoo that I will be happy with again."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",The new coconut scent is nowhere near as fabulous as the original scent. It is highly disappointing. Please bring back the old formula.
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop","I'm very disappointed with this brand. These products used to be my holy grail! I used to recommend them to everybody. They did what they were supposed to do plus the scent was great! Now the new formula is honestly terrible. I have to wash my hair every single day because my hair is back to being extremely greasy and to top it off my hair doesn't smell like anything after I shower. So disappointed! I don't know about other people but I personally like when my hair smells clean and feels clean, unfortunately the last bottle I bought will be the last I buy from this brand unless the old formula and scent come back."
AVpfOmKwLJeJML435GM7,Clear Scalp & Hair Therapy,"Personal Care,Hair Care,Shampoo,Featured Brands,Health & Beauty,Unilever,Beauty,Shampoo & Conditioner,Shampoos,Hair Care & Styling,Shampoos & Conditioners,Ways To Shop",I really don't like the new coconut smell. Please bring back the wonderful scent back for us. Obviously I am not the only one like that smell. I just bought 3 bottles of shampoo and 2 conditioner and discovered the smell has been changed to a coconut one. It really disappointed me with the smell and I am gonna return it. Sad to say that I am not going to repurchase it unless the wonderful scent being brought back :(
